WoCID,Accuracy,is_low,p_low_accuracy,risk_tertile,risk_decile,Status,Year_of_record,distance_m,strahler,basin_id,Crayfish_scientific_name,lat_or,long_or,lat_snap,long_snap
WB7842,High,0,0.01598722413627726,low risk,1,Native,2020.0,30.40376416,5,55849,Faxonius virilis,39.9501,-88.9745,39.949883,-88.974283
WB7843,High,0,0.025218827868012907,low risk,2,Native,2020.0,112.7296405,5,55849,Faxonius virilis,39.9504,-89.1162,39.949583,-89.115417
WB7844,High,0,0.0194245101214338,low risk,1,Native,1980.0,9.376375467,4,55849,Faxonius virilis,39.95237,-88.41614,39.95237,-88.41625
WB7845,High,0,0.016026855958757035,low risk,1,Native,1973.0,4.114218744,4,55849,Faxonius virilis,39.95788,-91.38717,39.957917,-91.38717
WB7846,High,0,0.03775925732955836,low risk,2,Native,1987.0,33.70215165,2,55849,Faxonius virilis,39.96275,-94.96908,39.962917,-94.96875
WB7847,High,0,0.011568738320914698,low risk,1,Native,2013.0,62.3439464,5,55849,Faxonius virilis,39.9644,-92.09601,39.963955,-92.096455
WB7848,High,0,0.017869015309490276,low risk,1,Native,1974.0,81.50600916,5,55849,Faxonius virilis,39.96635,-87.95742,39.967083,-87.95742
WB7849,High,0,0.014650770747860494,low risk,1,Native,2020.0,21.01452362,5,55849,Faxonius virilis,39.9668,-88.6435,39.96665,-88.64335
WB7850,High,0,0.02562990604437653,low risk,2,Native,1980.0,16.78857497,5,55849,Faxonius virilis,39.96728,-88.31728,39.96728,-88.317083
WB7851,High,0,0.046769617847880196,low risk,3,Native,2013.0,30.08373795,1,55849,Faxonius virilis,39.97765,-90.06214,39.977917,-90.062083
WB7852,High,0,0.019813763025634753,low risk,1,Native,1980.0,19.8923495,6,55849,Faxonius virilis,39.97965,-88.6834,39.979792,-88.683542
WB7853,High,0,0.03701561679900286,low risk,2,Native,1973.0,48.32969752,7,55849,Faxonius virilis,39.98072,-91.62109,39.981065,-91.621435
WB7854,High,0,0.015086661481545577,low risk,1,Native,2020.0,16.39000336,5,55849,Faxonius virilis,39.9816,-88.206,39.981717,-88.205883
WB7855,High,0,0.013661386938727033,low risk,1,Native,1901.0,85.2866426,5,55849,Faxonius virilis,39.98215,-88.65045,39.982917,-88.65045
WB7856,High,0,0.030593607391898762,low risk,2,Native,1981.0,52.82125109,3,55849,Faxonius virilis,39.98328,-90.73866,39.98375,-90.73875
WB7857,High,0,0.017737510642340134,low risk,1,Native,1973.0,59.53546214,4,55849,Faxonius virilis,39.98416,-91.39501,39.984585,-91.394585
WB7858,High,0,0.01541057422604041,low risk,1,Native,2020.0,25.63457292,6,55849,Faxonius virilis,39.9893,-88.8055,39.989483,-88.805317
WB7859,High,0,0.029900829816411643,low risk,2,Native,1984.0,33.89921448,6,55849,Faxonius virilis,39.98958,-91.60173,39.989822,-91.601488
WB7860,High,0,0.045471575681428913,low risk,3,Native,2013.0,22.40549002,1,55849,Faxonius virilis,39.99071,-92.15682,39.99071,-92.157083
WB7861,High,0,0.028633954236384724,low risk,2,Native,2020.0,113.5864304,1,55849,Faxonius virilis,39.9949,-89.1626,39.995417,-89.16375
WB7862,High,0,0.017205313183538264,low risk,1,Native,2020.0,35.52141878,6,55849,Faxonius virilis,39.9977,-89.395,39.9977,-89.394583
WB7863,High,0,0.019849958574018903,low risk,1,Native,2006.0,103.9828367,2,55849,Faxonius virilis,40.00287,-97.50083,40.00375,-97.500417
WB7864,High,0,0.03223284069971742,low risk,2,Native,2003.0,90.06868054,1,55849,Faxonius virilis,40.00365,-88.6458,40.002917,-88.64625
WB7865,High,0,0.01274180098015074,low risk,1,Native,2020.0,54.62083211,4,55849,Faxonius virilis,40.0109,-88.6892,40.01125,-88.68875
WB7866,High,0,0.022288328784833104,low risk,1,Native,1983.0,11.11951012,1,55849,Faxonius virilis,40.01115,-88.34868,40.01125,-88.34868
WB7867,High,0,0.020162398865492016,low risk,1,Native,2004.0,111.3486494,6,55849,Faxonius virilis,40.0133,-99.36739,40.014095,-99.366595
WB7868,High,0,0.06227814590864281,low risk,3,Native,2009.0,9.36783085,1,55849,Faxonius virilis,40.01466,-95.81364,40.01466,-95.81375
WB7869,High,0,0.017597697606729128,low risk,1,Native,2020.0,93.41882462,6,55849,Faxonius virilis,40.0173,-88.7997,40.017967,-88.800367
WB7870,High,0,0.027899254618475363,low risk,2,Native,2003.0,18.9031672,6,55849,Faxonius virilis,40.02392,-90.11553,40.02375,-90.11553
WB7871,High,0,0.048374749484498,low risk,3,Native,1952.0,37.8142366,2,55849,Faxonius virilis,40.02472,-87.83724,40.02499,-87.83751
WB7872,High,0,0.015183220843092378,low risk,1,Native,2020.0,13.00982684,5,55849,Faxonius virilis,40.0253,-87.8294,40.025417,-87.8294
WB7873,High,0,0.015731697106178916,low risk,1,Native,1999.0,6.366085115,5,55849,Faxonius virilis,40.02536,-87.82959,40.025417,-87.829583
WB7874,High,0,0.0392123358156311,low risk,2,Native,2021.0,100.1867862,3,55849,Faxonius virilis,40.026182,-87.562082,40.027083,-87.562082
WB7875,High,0,0.018578098460783198,low risk,1,Native,1980.0,32.21181157,5,55849,Faxonius virilis,40.02655,-87.83451,40.02678,-87.83428
WB7876,High,0,0.04271665640010165,low risk,3,Native,2013.0,81.95078957,3,55849,Faxonius virilis,40.02782,-91.70608,40.027083,-91.70608
WB7877,High,0,0.014960516597926906,low risk,1,Native,2020.0,31.46821363,5,55849,Faxonius virilis,40.0282,-88.7837,40.027917,-88.7837
WB7878,High,0,0.04435027507700168,low risk,3,Native,2020.0,11.62410016,1,55849,Faxonius virilis,40.0292,-88.5927,40.029283,-88.592617
WB7879,High,0,0.028257612078521708,low risk,2,Native,2020.0,18.62641621,1,55849,Faxonius virilis,40.0307,-88.6232,40.030833,-88.623333
WB7880,High,0,0.03684091928546263,low risk,2,Native,2018.0,182.9625001,1,55849,Faxonius virilis,40.03573,-96.57664,40.037083,-96.575417
WB7881,High,0,0.04237104952444113,low risk,3,Native,1976.0,83.66922368,7,55849,Faxonius virilis,40.03651,-87.55772,40.037083,-87.557083
WB7882,High,0,0.016837271940963586,low risk,1,Native,2012.0,50.13499323,5,55849,Faxonius virilis,40.03897,-88.08552,40.039328,-88.085162
WB7883,High,0,0.01943483614207617,low risk,1,Native,2020.0,42.01235902,5,55849,Faxonius virilis,40.0402,-89.1329,40.0399,-89.1326
WB7884,High,0,0.026105086000556253,low risk,2,Native,1974.0,169.7275884,6,55849,Faxonius virilis,40.04199,-90.15608,40.043202,-90.154868
WB7885,High,0,0.030085916113847738,low risk,2,Native,1972.0,10.47063467,1,55849,Faxonius virilis,40.04269,-88.25304,40.04269,-88.252917
WB7886,High,0,0.04610076339771201,low risk,3,Native,2016.0,0.0,2,55849,Faxonius virilis,40.04471,-88.57125,40.04471,-88.57125
WB7887,High,0,0.047944111135742894,low risk,3,Native,2004.0,36.5481625,8,55849,Faxonius virilis,40.04563,-101.52491,40.045417,-101.524583
WB7888,High,0,0.03267672160810471,low risk,2,Native,2010.0,53.37364857,7,55849,Faxonius virilis,40.04577,-99.8915,40.04625,-99.8915
WB7889,High,0,0.0190976791807126,low risk,1,Native,1941.0,44.80964163,5,55849,Faxonius virilis,40.05447,-88.21511,40.05479,-88.21479
WB7890,High,0,0.02111288337607529,low risk,1,Native,2012.0,43.40933209,5,55849,Faxonius virilis,40.05451,-88.21513,40.05482,-88.21482
WB7891,High,0,0.019066972204298864,low risk,1,Native,2020.0,193.6608705,4,55849,Faxonius virilis,40.0547,-88.0908,40.056083,-88.089417
WB7892,High,0,0.01557057566546829,low risk,1,Native,2020.0,72.27681577,7,55849,Faxonius virilis,40.0556,-87.9583,40.05625,-87.9583
WB7893,High,0,0.01696372153212732,low risk,1,Native,1972.0,68.94096273,5,55849,Faxonius virilis,40.05563,-87.84093,40.05625,-87.84093
WB7894,High,0,0.02308440687875963,low risk,1,Native,1972.0,18.48323125,5,55849,Faxonius virilis,40.06214,-87.98521,40.062008,-87.985342
WB7895,High,0,0.041500806925268335,low risk,3,Native,2004.0,131.2102194,9,55849,Faxonius virilis,40.06257,-98.51923,40.06375,-98.51923
WB7896,High,0,0.02736008819519161,low risk,2,Native,2020.0,68.60737743,7,55849,Faxonius virilis,40.0648,-87.8636,40.065417,-87.8636
WB7897,High,0,0.018484798706651633,low risk,1,Native,1932.0,17.45763088,5,55849,Faxonius virilis,40.06526,-88.51449,40.065417,-88.51449
WB7898,High,0,0.034502022027340436,low risk,2,Native,1997.0,3.999417518,2,55849,Faxonius virilis,40.06921,-87.82537,40.06921,-87.825417
WB7899,High,0,0.012737324009299538,low risk,1,Native,1983.0,13.01932118,6,55849,Faxonius virilis,40.06952,-88.34557,40.06952,-88.345417
WB7900,High,0,0.015354660634076525,low risk,1,Native,1996.0,101.229757,5,55849,Faxonius virilis,40.07618,-88.62096,40.076903,-88.620237
WB7901,High,0,0.023820827940067315,low risk,2,Native,2021.0,120.0907093,4,55849,Faxonius virilis,40.07767,-87.77097,40.07875,-87.77097
WB7902,High,0,0.024291845691488626,low risk,2,Native,2006.0,110.1896138,5,55849,Faxonius virilis,40.07862,-97.09212,40.077833,-97.091333
WB7903,High,0,0.01751864454155117,low risk,1,Native,2020.0,47.88116414,3,55849,Faxonius virilis,40.08966,-91.01799,40.090002,-91.018332
WB7904,High,0,0.02174612636596339,low risk,1,Native,2021.0,72.37808187,6,55849,Faxonius virilis,40.09894,-87.82664,40.099457,-87.826123
WB7905,High,0,0.014824415311926952,low risk,1,Native,2020.0,97.99769452,3,55849,Faxonius virilis,40.099,-88.7976,40.0983,-88.7983
WB7906,High,0,0.031056755654550745,low risk,2,Native,1969.0,13.99945039,1,55849,Faxonius virilis,40.1015,-88.9367,40.1016,-88.9366
WB7907,High,0,0.027650438064146826,low risk,2,Native,1976.0,97.07332333,7,55849,Faxonius virilis,40.10371,-87.71832,40.104583,-87.71832
WB7908,High,0,0.03545024175776191,low risk,2,Native,1999.0,204.2654009,1,55849,Faxonius virilis,40.10392,-96.16207,40.102083,-96.16207
WB7909,High,0,0.02535293486935497,low risk,2,Native,1972.0,128.5626335,1,55849,Faxonius virilis,40.10514,-88.54416,40.10625,-88.544583
WB7910,High,0,0.018163872275825776,low risk,1,Native,1999.0,34.47048137,7,55849,Faxonius virilis,40.10594,-88.96544,40.10625,-88.96544
WB7911,High,0,0.015174898661915435,low risk,1,Native,1975.0,24.07839679,7,55849,Faxonius virilis,40.1065,-89.08101,40.106672,-89.080838
WB7912,High,0,0.039652777792787454,low risk,2,Native,2021.0,81.19366251,5,55849,Faxonius virilis,40.10841,-87.59957,40.10899,-87.59899
WB7913,High,0,0.051726421833652454,low risk,3,Native,1976.0,179.8024786,5,55849,Faxonius virilis,40.1087,-90.07042,40.107083,-90.07042
WB7914,High,0,0.024514311314754983,low risk,2,Native,1998.0,49.70421023,2,55849,Faxonius virilis,40.11003,-96.22497,40.109583,-96.22497
WB7915,High,0,0.013617961579647272,low risk,1,Native,2006.0,3.146562712,5,55849,Faxonius virilis,40.11062,-97.05788,40.11062,-97.057917
WB7916,High,0,0.025981795166316372,low risk,2,Native,2015.0,66.49313299,6,55849,Faxonius virilis,40.11311,-87.83156,40.113585,-87.831085
WB7917,High,0,0.01905963340309067,low risk,1,Native,1972.0,63.18392829,4,55849,Faxonius virilis,40.11326,-88.34866,40.11326,-88.347917
WB7918,High,0,0.018881997355322144,low risk,1,Native,2020.0,41.99506987,2,55849,Faxonius virilis,40.1161,-88.5505,40.1158,-88.5508
WB7919,High,0,0.024858449824521768,low risk,2,Native,1973.0,51.51373881,3,55849,Faxonius virilis,40.11653,-91.2781,40.116898,-91.277732
WB7920,High,0,0.02098428955250256,low risk,1,Native,1976.0,3.779510683,4,55849,Faxonius virilis,40.11816,-90.54012,40.118187,-90.540147
WB7921,High,0,0.055867198265247074,low risk,3,Native,2011.0,113.1418148,1,55849,Faxonius virilis,40.11878,-88.21008,40.11875,-88.20875
WB7922,High,0,0.04398633286832697,low risk,3,Native,1930.0,57.48786731,6,55849,Faxonius virilis,40.1199,-88.1933,40.120417,-88.1933
WB7923,High,0,0.03768764430869543,low risk,2,Native,2000.0,77.83657082,7,55849,Faxonius virilis,40.12055,-91.3984,40.12125,-91.3984
WB7924,High,0,0.017885493831999263,low risk,1,Native,2004.0,69.5652098,6,55849,Faxonius virilis,40.1235,-91.237,40.12375,-91.23625
WB7925,High,0,0.044984611018058694,low risk,3,Native,1974.0,120.2335573,1,55849,Faxonius virilis,40.12372,-88.47303,40.122917,-88.472083
WB7926,High,0,0.04229629384729932,low risk,3,Native,2007.0,173.9916396,5,55849,Faxonius virilis,40.12373,-90.81455,40.124973,-90.813307
WB7927,High,0,0.03360355843417215,low risk,2,Native,2020.0,44.37216765,5,55849,Faxonius virilis,40.127,-88.6378,40.126683,-88.637483
WB7928,High,0,0.02220757166047181,low risk,1,Native,2013.0,84.68508124,1,55849,Faxonius virilis,40.12708,-91.82413,40.126475,-91.823525
WB7929,High,0,0.02412604431430468,low risk,2,Native,2013.0,6.338120767,4,55849,Faxonius virilis,40.12786,-91.89129,40.127917,-91.89129
WB7930,High,0,0.016204211769745493,low risk,1,Native,1972.0,2.519538858,2,55849,Faxonius virilis,40.12805,-88.72782,40.128032,-88.727802
WB7931,High,0,0.019848023758140154,low risk,1,Native,1974.0,8.756535662,4,55849,Faxonius virilis,40.13247,-87.57448,40.13247,-87.574583
WB7932,High,0,0.03943088160242178,low risk,2,Native,2020.0,72.29126362,1,55849,Faxonius virilis,40.1331,-88.4704,40.13375,-88.470417
WB7933,High,0,0.06931276734166845,low risk,3,Native,2020.0,85.21641635,1,55849,Faxonius virilis,40.1336,-90.0614,40.13375,-90.060417
WB7934,High,0,0.021397552172435375,low risk,1,Native,2020.0,10.07768143,4,55849,Faxonius virilis,40.13667,-87.74598,40.136742,-87.745908
WB7935,High,0,0.029672074484188033,low risk,2,Native,1973.0,34.59752947,6,55849,Faxonius virilis,40.13942,-88.21249,40.13942,-88.212083
WB7936,High,0,0.022884136636007593,low risk,1,Native,1984.0,75.58027441,6,55849,Faxonius virilis,40.14213,-91.56571,40.14267,-91.56517
WB7937,High,0,0.05065318349041179,low risk,3,Native,2021.0,42.46115518,1,55849,Faxonius virilis,40.14829,-88.87719,40.147917,-88.877083
WB7938,High,0,0.033656534782385845,low risk,2,Native,1900.0,44.47804047,6,55849,Faxonius virilis,40.14835,-89.43906,40.14875,-89.43906
WB7939,High,0,0.024741370541270503,low risk,2,Native,2020.0,26.94297204,1,55849,Faxonius virilis,40.1495,-89.2626,40.1495,-89.262917
WB7940,High,0,0.015353227916674917,low risk,1,Native,2020.0,35.24884707,4,55849,Faxonius virilis,40.1501,-88.9365,40.150417,-88.9365
WB7941,High,0,0.028490022317117114,low risk,2,Native,1974.0,250.2414744,2,55849,Faxonius virilis,40.15123,-88.80936,40.153018,-88.811148
WB7942,High,0,0.020064580472047976,low risk,1,Native,1975.0,7.053845811,2,55849,Faxonius virilis,40.1555,-88.927,40.1555,-88.927083
WB7943,High,0,0.025997262648371305,low risk,2,Native,1974.0,64.65780089,3,55849,Faxonius virilis,40.15733,-88.10492,40.157792,-88.104458
WB7944,High,0,0.0875474403257259,low risk,4,Native,2021.0,89.98765807,1,55849,Faxonius virilis,40.160198,-88.787317,40.160841,-88.786674
WB7945,High,0,0.016841682085435076,low risk,1,Native,2020.0,26.93714001,5,55849,Faxonius virilis,40.1642,-88.0274,40.1642,-88.027083
WB7946,High,0,0.03445727737342694,low risk,2,Native,1995.0,120.0907093,3,55849,Faxonius virilis,40.16733,-96.30168,40.16625,-96.30168
WB7947,High,0,0.015027789287947756,low risk,1,Native,1993.0,40.86222198,5,55849,Faxonius virilis,40.1743,-90.85655,40.174592,-90.856258
WB7948,High,0,0.014661289569420827,low risk,1,Native,2013.0,120.6246791,3,55849,Faxonius virilis,40.17921,-92.00668,40.178348,-92.005818
WB7949,High,0,0.026303526379900903,low risk,2,Native,1993.0,119.757124,5,55849,Faxonius virilis,40.18066,-90.83282,40.179583,-90.83282
WB7950,High,0,0.08742845600598279,low risk,4,Native,2012.0,57.48786731,6,55849,Faxonius virilis,40.1849,-85.4157,40.185417,-85.4157
WB7951,High,0,0.023385000060006888,low risk,1,Native,2020.0,72.27681576,4,55849,Faxonius virilis,40.1856,-88.2532,40.18625,-88.2532
WB7952,High,0,0.020223029257065903,low risk,1,Native,1973.0,71.36431292,6,55849,Faxonius virilis,40.18615,-88.05967,40.18666,-88.05916
WB7953,High,0,0.029986054175318584,low risk,2,Native,2020.0,27.9850631,1,55849,Faxonius virilis,40.1927,-88.4998,40.1925,-88.5
WB7954,High,0,0.024573851575696866,low risk,2,Native,2020.0,14.12177785,4,55849,Faxonius virilis,40.19279,-88.20141,40.192917,-88.20141
WB7955,High,0,0.0200035141695447,low risk,1,Native,2020.0,95.56906397,3,55849,Faxonius virilis,40.1928,-88.4519,40.192117,-88.451217
WB7956,High,0,0.01591756968094264,low risk,1,Native,1977.0,138.979621,4,55849,Faxonius virilis,40.19504,-89.19416,40.19625,-89.19375
WB7957,High,0,0.014208041486046532,low risk,1,Native,2006.0,49.25243286,8,55849,Faxonius virilis,40.1972,-96.66293,40.197552,-96.663282
WB7958,High,0,0.036009783699756694,low risk,2,Native,1972.0,91.98498661,1,55849,Faxonius virilis,40.19813,-88.4328,40.19875,-88.432083
WB7959,High,0,0.01056960977053411,low risk,1,Native,2013.0,172.7812986,5,55849,Faxonius virilis,40.19854,-92.00529,40.197083,-92.004583
WB7960,High,0,0.03434603816102555,low risk,2,Native,1975.0,24.06603038,2,55849,Faxonius virilis,40.20128,-87.96073,40.201108,-87.960558
WB7961,High,0,0.018353157519801152,low risk,1,Native,1974.0,50.78904435,4,55849,Faxonius virilis,40.20635,-87.55709,40.206713,-87.557453
WB7962,High,0,0.03673610289048789,low risk,2,Native,1998.0,62.95992674,1,55849,Faxonius virilis,40.21172,-96.29168,40.21127,-96.29123
WB7963,High,0,0.01578569598040665,low risk,1,Native,2020.0,72.32996423,6,55849,Faxonius virilis,40.2214,-89.3941,40.221917,-89.393583
WB7964,High,0,0.027383884475268558,low risk,2,Native,1900.0,100.0451725,6,55849,Faxonius virilis,40.22158,-89.38306,40.222083,-89.382083
WB7965,High,0,0.016758658266522033,low risk,1,Native,2020.0,76.94613611,6,55849,Faxonius virilis,40.2229,-88.821,40.22345,-88.82155
WB7966,High,0,0.017279140412537634,low risk,1,Native,1973.0,23.17800581,4,55849,Faxonius virilis,40.22335,-88.51069,40.22335,-88.510417
WB7967,High,0,0.05368020892171518,low risk,3,Native,2009.0,74.56704638,1,55849,Faxonius virilis,40.22477,-100.38667,40.225303,-100.386137
WB7968,High,0,0.03921090720056663,low risk,2,Native,1974.0,54.45642085,1,55849,Faxonius virilis,40.22595,-87.90009,40.22625,-87.899583
WB7969,High,0,0.028093920682553186,low risk,2,Native,1973.0,63.23458168,2,55849,Faxonius virilis,40.2263,-88.35637,40.226752,-88.355918
WB7970,High,0,0.02834676914587211,low risk,2,Native,2013.0,50.083626,2,55849,Faxonius virilis,40.22782,-92.71563,40.228178,-92.715988
WB7971,High,0,0.015286852959234095,low risk,1,Native,2020.0,127.8743664,4,55849,Faxonius virilis,40.2301,-88.3467,40.23125,-88.3467
WB7972,High,0,0.017723482081418652,low risk,1,Native,1998.0,103.5226798,6,55849,Faxonius virilis,40.23142,-90.4929,40.23216,-90.49216
WB7973,High,0,0.04832787567626793,low risk,3,Native,1973.0,163.1232134,5,55849,Faxonius virilis,40.23145,-89.87643,40.232917,-89.87643
WB7974,High,0,0.022353175984626415,low risk,1,Native,1977.0,51.76103734,3,55849,Faxonius virilis,40.23305,-88.97231,40.23268,-88.97268
WB7975,High,0,0.022543176188844823,low risk,1,Native,2004.0,87.06576422,6,55849,Faxonius virilis,40.2338,-91.2641,40.234583,-91.2641
WB7976,High,0,0.027367834901600392,low risk,2,Native,2020.0,21.22078332,5,55849,Faxonius virilis,40.2377,-88.3615,40.2377,-88.36125
WB7977,High,0,0.03625055700669808,low risk,2,Native,2021.0,1.119124649,1,55849,Faxonius virilis,40.23827,-88.64412,40.238278,-88.644112
WB7978,High,0,0.021705585535474234,low risk,1,Native,1972.0,110.2329087,5,55849,Faxonius virilis,40.23933,-88.08674,40.240118,-88.085952
WB7979,High,0,0.015319705838566964,low risk,1,Native,1972.0,20.00421848,5,55849,Faxonius virilis,40.23944,-88.06194,40.239583,-88.062083
WB7980,High,0,0.03821475360853237,low risk,2,Native,2020.0,35.24884707,3,55849,Faxonius virilis,40.2399,-87.9496,40.239583,-87.9496
WB7981,High,0,0.019549945416458166,low risk,1,Native,1974.0,131.9885851,4,55849,Faxonius virilis,40.24173,-87.71126,40.242917,-87.71126
WB7982,High,0,0.021195891378896336,low risk,1,Native,1977.0,68.96326906,3,55849,Faxonius virilis,40.24546,-89.12228,40.245953,-89.121787
WB7983,High,0,0.012193751843624007,low risk,1,Native,2013.0,67.42450754,5,55849,Faxonius virilis,40.24554,-92.12933,40.246022,-92.129812
WB7984,High,0,0.04578027794257766,low risk,3,Native,1973.0,43.28495023,4,55849,Faxonius virilis,40.24622,-90.01426,40.24622,-90.01375
WB7985,High,0,0.01971055347988113,low risk,1,Native,2020.0,18.60448687,5,55849,Faxonius virilis,40.2477,-89.5787,40.247833,-89.578833
WB7986,High,0,0.012632611326288389,low risk,1,Native,2020.0,55.95284689,5,55849,Faxonius virilis,40.2492,-88.575,40.2496,-88.5746
WB7987,High,0,0.0161278047620255,low risk,1,Native,2020.0,118.894804,6,55849,Faxonius virilis,40.2567,-88.9959,40.25755,-88.99505
WB7988,High,0,0.020447955617882888,low risk,1,Native,1976.0,28.1323606,4,55849,Faxonius virilis,40.25683,-88.77962,40.257083,-88.77962
WB7989,High,0,0.019294034237246543,low risk,1,Native,2020.0,4.615828253,5,55849,Faxonius virilis,40.2606,-89.0915,40.260633,-89.091467
WB7990,High,0,0.012855789942944137,low risk,1,Native,2013.0,13.0081536,4,55849,Faxonius virilis,40.26193,-92.17841,40.261837,-92.178503
WB7991,High,0,0.027339684364804977,low risk,2,Native,1974.0,64.06024637,6,55849,Faxonius virilis,40.26571,-87.64254,40.266168,-87.642998
WB7992,High,0,0.024348836750822958,low risk,2,Native,2020.0,9.371192751,2,55849,Faxonius virilis,40.2672,-89.1885,40.267267,-89.188567
WB7993,High,0,0.034314971926193844,low risk,2,Native,1972.0,25.24128797,2,55849,Faxonius virilis,40.26731,-88.39692,40.267083,-88.39692
WB7994,High,0,0.022207368896459002,low risk,1,Native,1974.0,1.445536316,4,55849,Faxonius virilis,40.27207,-87.53764,40.272083,-87.53764
WB7995,High,0,0.01486508827402132,low risk,1,Native,1901.0,37.48179941,6,55849,Faxonius virilis,40.28167,-88.34946,40.281938,-88.349728
WB7996,High,0,0.027298398685140106,low risk,2,Native,1972.0,11.88783313,3,55849,Faxonius virilis,40.28255,-88.17022,40.282635,-88.170135
WB7997,High,0,0.017923800585093057,low risk,1,Native,1974.0,17.76177381,4,55849,Faxonius virilis,40.28302,-88.93256,40.283147,-88.932687
WB7998,High,0,0.02567970998586692,low risk,2,Native,2013.0,31.88724765,3,55849,Faxonius virilis,40.28315,-92.82694,40.283378,-92.826712
WB7999,High,0,0.026985585816693584,low risk,2,Native,2013.0,101.6750295,5,55849,Faxonius virilis,40.28387,-92.79199,40.284597,-92.791263
WB8000,High,0,0.018796627667518342,low risk,1,Native,2020.0,53.56357459,4,55849,Faxonius virilis,40.2879,-88.2895,40.288283,-88.289117
WB8001,High,0,0.029993992234251126,low risk,2,Native,1973.0,330.0490469,3,55849,Faxonius virilis,40.28873,-88.13845,40.29109,-88.13609
WB8002,High,0,0.03332892258960638,low risk,2,Native,1900.0,10.76848603,2,55849,Faxonius virilis,40.29103,-90.30421,40.290953,-90.304287
WB8003,High,0,0.014757573774788835,low risk,1,Native,2020.0,9.369484522,3,55849,Faxonius virilis,40.3007,-88.9975,40.300767,-88.997567
WB8004,High,0,0.0418606276562425,low risk,3,Native,1981.0,130.9453009,1,55849,Faxonius virilis,40.30174,-90.7538,40.302917,-90.75375
WB8005,High,0,0.019913633198115663,low risk,1,Native,2013.0,50.34265583,7,55849,Faxonius virilis,40.30363,-92.13185,40.30399,-92.13149
WB8006,High,0,0.019560511522462628,low risk,1,Native,1972.0,32.64356849,4,55849,Faxonius virilis,40.30713,-87.77087,40.307083,-87.77125
WB8007,High,0,0.013788619410224833,low risk,1,Native,1977.0,48.84011749,5,55849,Faxonius virilis,40.31072,-88.5975,40.310417,-88.597083
WB8008,High,0,0.0376127161447145,low risk,2,Native,1973.0,7.690940867,1,55849,Faxonius virilis,40.31096,-89.24665,40.310905,-89.246595
WB8009,High,0,0.015152457970659108,low risk,1,Native,1973.0,96.41655058,5,55849,Faxonius virilis,40.31206,-89.01441,40.312917,-89.014583
WB8010,High,0,0.0242191319067021,low risk,2,Native,1975.0,4.832923664,6,55849,Faxonius virilis,40.31342,-87.92536,40.31342,-87.925417
WB8011,High,0,0.026396578867248017,low risk,2,Native,1999.0,47.26341489,4,55849,Faxonius virilis,40.31431,-87.73582,40.314648,-87.735482
WB8012,High,0,0.058877636535267855,low risk,3,Native,2004.0,86.94184451,4,55849,Faxonius virilis,40.3184,-89.748,40.31875,-89.747083
WB8013,High,0,0.012913689789429432,low risk,1,Native,2020.0,74.86217945,4,55849,Faxonius virilis,40.3186,-88.2963,40.3186,-88.295417
WB8014,High,0,0.018554799936787866,low risk,1,Native,2012.0,111.9734669,6,55849,Faxonius virilis,40.31941,-95.89869,40.320417,-95.89869
WB8015,High,0,0.13913851383260953,medium risk,4,Native,2000.0,64.1774126,1,55849,Faxonius virilis,40.321,-103.54534,40.321,-103.544583
WB8016,High,0,0.022925470209625744,low risk,1,Native,2013.0,149.8954704,5,55849,Faxonius virilis,40.32122,-92.88991,40.320148,-92.890982
WB8017,High,0,0.01635456209642505,low risk,1,Native,2013.0,50.68940494,6,55849,Faxonius virilis,40.32669,-92.24072,40.327083,-92.240417
WB8018,High,0,0.021431114629200766,low risk,1,Native,2020.0,33.69211566,4,55849,Faxonius virilis,40.32678,-88.13651,40.327083,-88.13651
WB8019,High,0,0.021450612077018937,low risk,1,Native,1972.0,29.24431161,4,55849,Faxonius virilis,40.32682,-88.13649,40.327083,-88.13649
WB8020,High,0,0.01542761874318377,low risk,1,Native,2020.0,15.51299295,6,55849,Faxonius virilis,40.3275,-88.7456,40.3275,-88.745417
WB8021,High,0,0.015245692248589172,low risk,1,Native,2020.0,30.34105909,4,55849,Faxonius virilis,40.3304,-89.0942,40.330183,-89.093983
WB8022,High,0,0.020302556994153974,low risk,1,Native,1959.0,5.313101582,5,55849,Faxonius virilis,40.33305,-88.46036,40.333012,-88.460322
WB8023,High,0,0.02135419270562936,low risk,1,Native,2020.0,32.57648594,3,55849,Faxonius virilis,40.34,-88.3863,40.339767,-88.386067
WB8024,High,0,0.015453493861547228,low risk,1,Native,2013.0,19.29402011,6,55849,Faxonius virilis,40.34179,-92.2404,40.341928,-92.240262
WB8025,High,0,0.047327854891127036,low risk,3,Native,1900.0,10.48549616,4,55849,Faxonius virilis,40.34855,-90.2113,40.348625,-90.211375
WB8026,High,0,0.01600793944755151,low risk,1,Native,2013.0,8.474324335,6,55849,Faxonius virilis,40.34916,-92.32385,40.34916,-92.32375
WB8027,High,0,0.014794496315875908,low risk,1,Native,1972.0,18.45399384,5,55849,Faxonius virilis,40.35329,-87.55022,40.353422,-87.550088
WB8028,High,0,0.01674492358601387,low risk,1,Native,1972.0,82.06340911,6,55849,Faxonius virilis,40.35517,-88.73551,40.355757,-88.734923
WB8029,High,0,0.023043677997543553,low risk,1,Native,1972.0,34.47048137,5,55849,Faxonius virilis,40.35594,-87.52838,40.35625,-87.52838
